date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,winddirection_10m_dominant,pressure_msl_mean,precipitation_sum,rain_sum,snowfall_sum,shortwave_radiation_sum,sunshine_duration,cloudcover_mean,et0_fao_evapotranspiration,blh_mean,blh_min,blh_max,dewpoint_2m_mean,dewpoint_2m_min,dewpoint_2m_max,cloudcover_low_mean,windspeed_10m_min,surface_pressure_mean
2023-03-07,6.4,-2.3,2.6,97,61,77,26.8,16.0,49.7,220,999.7,0.0,0.0,0.0,8.11,14684.45,96,1.26,,,,-1.36,-3.0,0.6,37.12,4.6,986.0
2023-03-08,4.3,0.5,2.4,98,72,86,12.8,10.3,28.4,226,999.1,3.9,2.9,0.7,5.28,2499.74,100,0.65,,,,0.25,-1.0,2.2,61.17,4.1,985.36
2023-03-09,3.7,2.2,2.9,98,87,94,13.8,7.4,24.5,62,996.5,6.8,6.2,0.42,2.85,0.0,100,0.39,,,,2.0,1.5,2.8,98.08,1.8,982.82
2023-03-10,13.9,3.5,8.9,96,58,78,21.9,15.4,41.0,208,993.1,4.1,4.1,0.0,6.66,17723.4,92,1.39,,,,5.02,2.8,6.6,13.58,5.9,979.68
2023-03-11,8.0,-0.1,3.2,85,51,73,38.7,26.3,69.5,295,998.2,2.8,0.6,1.54,5.46,13800.08,80,1.11,,,,-1.29,-6.0,4.9,65.42,15.3,984.55
2023-03-12,6.7,-1.6,2.5,80,42,60,23.9,17.1,46.8,264,1012.4,0.0,0.0,0.0,9.99,19161.39,69,1.71,,,,-4.76,-5.8,-3.2,46.29,10.5,998.46
2023-03-13,12.8,4.7,9.0,89,53,77,27.2,18.8,49.0,213,1005.8,1.5,1.5,0.0,3.94,1858.19,99,1.22,,,,5.11,-0.7,8.1,46.33,12.3,992.27
2023-03-14,13.7,4.6,10.7,90,54,66,38.9,20.6,72.7,219,996.5,3.5,3.5,0.0,6.74,14333.21,92,2.02,,,,4.57,1.5,7.3,12.62,13.7,983.22
2023-03-15,6.8,-0.4,3.2,89,48,71,27.5,16.3,68.4,297,1013.0,0.4,0.4,0.0,11.44,33779.09,66,1.49,,,,-1.8,-3.6,1.7,17.42,6.4,999.11
2023-03-16,8.1,-2.5,2.2,92,40,71,14.2,9.9,30.2,280,1023.2,0.0,0.0,0.0,14.68,42158.56,14,1.68,,,,-3.19,-4.8,1.3,5.5,4.1,1009.08
2023-03-17,11.4,-0.9,4.5,73,40,59,21.4,14.3,41.4,136,1020.5,0.0,0.0,0.0,13.58,41560.82,84,2.18,,,,-3.07,-5.2,-0.3,0.0,7.7,1006.59
2023-03-18,14.1,2.1,7.5,65,39,53,19.8,14.2,38.2,165,1016.2,0.0,0.0,0.0,12.62,31618.11,89,2.53,,,,-1.66,-5.4,3.3,0.0,9.0,1002.47
2023-03-19,15.1,2.7,8.4,90,48,67,10.3,8.1,18.0,167,1016.2,0.0,0.0,0.0,11.17,30004.16,92,1.87,,,,2.33,-2.7,8.2,0.0,4.6,1002.52
2023-03-20,15.6,6.2,9.9,95,59,86,16.0,10.7,33.8,287,1016.8,3.7,3.7,0.0,11.1,25070.08,89,1.55,,,,7.55,5.1,9.4,24.33,6.5,1003.15
2023-03-21,11.0,7.6,8.9,95,67,84,11.7,8.3,24.8,285,1016.9,1.6,1.6,0.0,5.71,907.96,97,0.97,,,,6.22,4.9,7.8,80.04,1.8,1003.18
2023-03-22,16.8,7.6,11.8,90,51,74,13.0,9.1,29.9,201,1012.3,0.1,0.1,0.0,11.67,34305.63,94,2.03,,,,7.13,5.6,9.1,29.29,4.4,998.78
2023-03-23,17.8,8.1,12.6,85,47,68,23.3,13.0,43.2,229,1009.1,0.0,0.0,0.0,7.16,13355.7,100,1.99,,,,6.54,4.8,8.2,10.71,6.6,995.65
2023-03-24,19.1,10.2,13.7,91,54,75,26.5,14.4,53.6,225,1006.1,2.2,2.2,0.0,8.22,21505.7,100,1.92,,,,9.25,7.4,11.1,17.04,8.8,992.82
2023-03-25,13.6,7.3,10.2,88,53,71,27.0,15.9,51.5,259,1005.5,1.1,1.1,0.0,13.74,42202.39,74,2.25,,,,4.94,2.4,7.9,8.62,8.9,991.98
2023-03-26,12.1,6.0,8.6,93,52,72,23.8,16.3,45.4,256,1004.3,2.6,2.6,0.0,11.48,37352.09,83,1.96,,,,3.67,2.1,6.2,29.25,5.5,990.76
2023-03-27,6.6,-0.5,3.6,95,40,69,30.5,18.8,56.9,325,1008.2,3.6,3.3,0.21,9.67,18759.74,68,1.45,,,,-2.1,-8.5,5.2,54.21,6.7,994.4
2023-03-28,4.3,-2.7,1.3,80,40,61,34.1,23.6,64.8,308,1019.4,0.9,0.0,0.7,12.52,35447.41,46,1.74,,,,-5.78,-9.3,-3.0,30.67,5.4,1005.3
2023-03-29,10.4,-4.3,3.4,85,42,64,18.1,9.6,36.0,206,1020.8,0.0,0.0,0.0,16.57,41294.99,69,2.23,,,,-3.16,-7.8,0.2,21.92,5.4,1006.77
2023-03-30,16.9,4.2,10.3,87,59,76,22.5,14.5,40.3,216,1010.8,2.2,2.2,0.0,11.72,19386.54,99,2.0,,,,6.18,0.6,9.2,18.04,7.5,997.27
2023-03-31,15.3,6.5,10.2,94,63,83,19.5,12.4,38.9,230,1003.1,7.1,7.1,0.0,11.53,26679.14,60,1.72,,,,7.22,4.8,8.9,23.71,5.0,989.62
2023-04-01,10.9,6.9,8.9,94,80,89,21.3,13.0,41.0,286,1000.5,7.4,7.4,0.0,4.66,4430.26,94,0.78,,,,7.27,5.4,8.7,80.42,6.3,987.03
2023-04-02,7.1,2.2,4.6,99,62,79,23.8,18.3,43.6,6,1015.7,5.1,4.8,0.21,5.89,0.0,100,1.07,,,,1.18,-3.1,6.0,94.25,13.4,1001.8
2023-04-03,5.2,-1.4,2.4,80,42,58,23.6,18.8,45.7,12,1027.4,0.0,0.0,0.0,16.24,39788.48,56,2.14,,,,-5.25,-7.4,-3.4,47.21,9.1,1013.23
2023-04-04,3.2,-1.1,1.1,73,49,58,18.1,12.8,35.6,0,1026.9,0.0,0.0,0.0,10.68,15852.21,86,1.55,,,,-6.3,-7.7,-4.2,85.04,4.5,1012.73
2023-04-05,6.2,-2.2,1.9,85,45,67,14.8,9.6,31.7,311,1022.7,0.3,0.2,0.07,13.19,31707.4,50,1.62,,,,-3.9,-4.9,-2.1,30.96,5.6,1008.64
2023-04-06,7.0,-3.7,2.2,91,48,68,15.8,8.0,30.2,31,1021.9,0.0,0.0,0.0,15.28,35299.84,61,1.85,,,,-3.45,-5.4,-1.6,36.29,1.5,1007.82
2023-04-07,5.4,1.3,3.4,96,73,88,14.3,11.1,30.2,324,1018.5,7.0,6.8,0.14,4.86,0.0,100,0.67,,,,1.55,-1.5,3.8,100.0,5.4,1004.5
2023-04-08,9.8,3.2,6.2,97,60,80,17.0,12.0,32.8,71,1022.6,0.2,0.2,0.0,10.35,11072.02,98,1.39,,,,2.74,1.5,4.3,96.46,5.1,1008.72
2023-04-09,10.4,3.3,6.4,100,74,87,12.6,8.8,25.6,334,1025.7,3.4,3.4,0.0,6.77,2692.56,79,0.97,,,,4.34,2.2,6.6,51.25,3.2,1011.79
2023-04-10,14.4,2.3,7.9,100,55,84,8.8,4.5,15.8,175,1024.8,0.0,0.0,0.0,14.94,33980.21,68,2.09,,,,5.03,2.3,7.2,66.71,0.7,1010.92
2023-04-11,14.1,4.8,7.8,93,59,84,23.7,13.3,41.8,225,1013.0,2.8,2.8,0.0,9.13,9607.11,98,1.34,,,,5.22,3.3,7.6,13.0,8.8,999.35
2023-04-12,13.2,1.8,7.6,92,40,70,19.6,11.6,33.5,187,1009.6,0.0,0.0,0.0,19.43,46548.55,27,2.83,,,,1.79,-0.2,4.0,10.42,2.6,995.9
2023-04-13,10.1,5.6,7.8,92,67,82,17.2,11.7,32.8,280,1005.8,11.4,11.4,0.0,4.19,0.0,99,0.91,,,,4.78,0.9,7.4,77.62,4.3,992.25
2023-04-14,11.8,5.9,9.0,97,78,90,19.8,9.0,33.8,357,1005.3,5.6,5.6,0.0,5.48,33.75,100,0.95,,,,7.4,5.2,10.1,52.54,3.6,991.72
2023-04-15,12.7,7.3,10.0,93,55,75,20.8,11.6,38.2,120,1006.8,2.0,2.0,0.0,13.94,32427.36,93,2.0,,,,5.63,3.7,8.3,45.17,1.3,993.35
2023-04-16,14.4,3.7,8.9,100,56,85,8.7,4.7,17.3,344,1016.8,1.8,1.8,0.0,16.52,34142.54,62,2.35,,,,6.16,3.7,8.4,33.08,1.5,1003.13
2023-04-17,14.8,4.6,10.0,98,56,80,18.9,12.1,35.6,29,1021.5,3.1,3.1,0.0,16.84,38810.9,66,2.53,,,,6.45,4.2,8.8,23.33,4.4,1007.78
2023-04-18,13.2,8.4,10.7,93,71,83,20.1,16.8,37.8,38,1023.8,3.2,3.2,0.0,9.15,4345.17,99,1.55,,,,7.83,7.1,8.8,87.42,12.8,1010.15
2023-04-19,9.8,4.0,6.6,91,71,81,18.0,13.2,34.2,358,1020.6,5.5,3.6,1.33,11.65,21659.88,80,1.48,,,,3.54,0.8,6.7,54.54,4.7,1006.72
2023-04-20,14.9,4.2,9.3,95,59,80,14.4,8.8,29.2,61,1020.2,3.1,3.1,0.0,13.71,33501.89,74,2.11,,,,5.72,2.8,9.2,61.67,4.2,1006.52
2023-04-21,18.9,4.3,11.9,88,36,65,13.7,10.0,28.1,82,1018.4,0.0,0.0,0.0,19.9,49815.45,19,3.38,,,,5.08,2.5,9.0,0.17,6.1,1004.83
2023-04-22,19.1,4.3,12.0,90,38,66,11.6,8.2,23.8,128,1014.7,0.0,0.0,0.0,23.14,50006.67,9,3.76,,,,5.12,2.8,8.1,0.0,4.8,1001.2
2023-04-23,18.6,7.8,13.5,87,58,75,15.4,9.5,30.2,162,1009.8,1.2,1.2,0.0,13.75,26352.29,63,2.41,,,,8.95,4.4,13.2,0.12,2.8,996.37
2023-04-24,17.0,11.1,13.2,92,65,81,18.0,9.8,33.8,210,1005.3,10.9,10.9,0.0,12.74,24242.04,93,2.12,,,,10.0,7.8,11.2,23.62,4.0,992.02
2023-04-25,11.9,5.7,9.4,79,54,68,22.9,17.3,43.6,295,1008.3,0.3,0.3,0.0,13.97,35154.29,74,2.4,,,,3.68,-0.1,6.2,22.29,12.2,994.78
2023-04-26,9.2,3.1,6.2,80,49,63,24.0,18.1,46.1,290,1015.5,0.8,0.8,0.0,18.16,42432.08,43,2.54,,,,-0.4,-1.1,0.8,33.12,10.1,1001.67
2023-04-27,10.6,1.5,6.0,91,50,72,18.3,11.1,36.4,288,1020.6,0.8,0.8,0.0,18.83,47130.74,52,2.41,,,,1.08,-0.7,3.0,16.67,7.0,1006.72
2023-04-28,16.5,3.8,10.1,88,43,68,14.8,9.8,28.4,150,1018.3,0.1,0.1,0.0,15.67,26192.96,95,2.74,,,,3.95,2.0,6.3,7.0,3.9,1004.62
2023-04-29,15.9,8.1,11.9,89,69,80,20.4,12.1,35.6,250,1013.2,9.1,9.1,0.0,15.52,37083.92,87,2.41,,,,8.65,4.2,11.4,33.12,1.8,999.72
2023-04-30,13.9,5.2,10.2,92,41,68,19.5,12.2,35.6,331,1020.9,0.0,0.0,0.0,24.8,50400.0,14,3.43,,,,3.96,0.9,7.8,9.33,6.9,1007.27
2023-05-01,17.6,1.3,10.4,94,40,69,16.6,10.9,33.5,121,1018.9,0.0,0.0,0.0,24.9,50400.0,48,3.72,,,,4.29,0.4,8.6,2.96,6.1,1005.27
2023-05-02,17.1,10.4,13.4,82,51,71,18.4,12.1,36.7,284,1018.1,0.6,0.6,0.0,14.83,23681.43,100,2.72,,,,8.06,6.7,9.6,12.92,5.8,1004.65
2023-05-03,13.8,5.6,10.1,83,44,65,13.7,10.5,25.9,345,1026.9,0.1,0.1,0.0,19.5,44579.53,58,2.97,,,,3.57,1.4,7.7,49.21,7.0,1013.16
2023-05-04,16.6,2.8,10.5,88,43,64,10.2,6.3,18.7,103,1025.0,0.0,0.0,0.0,24.65,44650.05,36,3.75,,,,3.46,1.0,6.7,0.08,2.3,1011.31
2023-05-05,20.0,8.0,13.9,82,39,59,21.3,11.2,37.1,99,1020.6,0.0,0.0,0.0,24.33,49842.51,91,4.38,,,,5.4,3.0,8.1,0.0,6.8,1007.08
2023-05-06,13.8,9.2,11.3,90,62,76,20.2,12.6,37.1,77,1017.7,9.5,9.5,0.0,8.63,7000.71,99,1.88,,,,7.08,4.4,9.8,53.67,1.8,1004.09
2023-05-07,11.6,6.8,9.3,87,60,72,19.8,15.1,38.2,70,1024.1,0.0,0.0,0.0,12.13,9679.76,93,2.09,,,,4.3,1.7,6.1,93.08,10.3,1010.31
2023-05-08,14.3,3.1,9.1,89,45,64,21.1,14.7,42.1,103,1028.8,0.0,0.0,0.0,26.13,51609.93,2,3.65,,,,2.18,0.9,3.8,2.12,8.6,1014.93
2023-05-09,17.1,4.8,11.1,75,39,58,24.1,18.2,47.9,121,1023.7,0.0,0.0,0.0,26.06,51567.63,8,4.29,,,,2.8,0.3,4.9,5.33,10.0,1010.06
2023-05-10,19.2,8.0,13.7,73,42,60,24.1,17.3,45.7,135,1016.2,0.0,0.0,0.0,20.44,47430.36,44,3.97,,,,5.72,2.0,8.2,8.83,9.7,1002.7
2023-05-11,19.9,8.4,14.8,88,37,60,18.7,12.1,33.1,109,1017.3,0.0,0.0,0.0,19.09,40874.76,47,3.88,,,,6.55,3.5,9.4,0.12,7.1,1003.88
2023-05-12,21.0,10.0,15.3,67,35,52,20.4,15.5,38.5,96,1019.0,0.0,0.0,0.0,23.85,50433.5,19,4.95,,,,4.97,2.5,8.6,0.25,12.7,1005.62
2023-05-13,18.9,10.2,14.4,66,37,55,17.8,12.1,38.5,105,1021.8,0.2,0.2,0.0,22.43,48961.04,60,4.31,,,,5.25,2.2,8.5,4.75,5.1,1008.26
2023-05-14,19.9,8.3,14.3,89,41,63,11.9,8.8,26.3,126,1018.3,0.3,0.3,0.0,20.4,38205.93,72,3.68,,,,6.85,4.4,11.4,4.08,1.8,1004.87
2023-05-15,16.2,10.9,13.2,94,71,85,21.6,10.9,42.5,283,1008.2,16.0,16.0,0.0,12.5,21056.34,84,1.96,,,,10.71,9.7,11.4,61.92,0.5,994.83
2023-05-16,18.5,9.4,13.2,91,63,80,17.1,12.3,32.4,304,1012.6,4.7,4.7,0.0,18.76,32224.6,72,3.0,,,,9.69,7.3,11.4,40.5,7.4,999.21
2023-05-17,13.1,8.6,10.9,92,52,71,22.9,16.1,43.9,332,1019.9,3.0,3.0,0.0,10.86,6372.8,100,2.14,,,,5.48,3.0,9.4,40.54,6.8,1006.25
2023-05-18,15.2,5.9,10.6,76,43,62,15.0,10.6,28.4,38,1026.3,0.0,0.0,0.0,16.64,25579.62,97,2.93,,,,3.26,1.7,5.5,12.58,6.4,1012.56
2023-05-19,14.6,8.2,11.6,86,67,76,15.8,10.4,32.0,83,1026.5,0.1,0.1,0.0,8.7,3600.0,96,1.68,,,,7.48,5.5,9.8,69.17,5.8,1012.87
2023-05-20,20.7,11.1,15.7,88,58,75,18.3,13.2,36.0,90,1024.3,0.0,0.0,0.0,21.31,46986.82,76,3.55,,,,11.0,8.6,14.2,58.71,7.8,1010.82
2023-05-21,25.3,13.8,19.3,94,43,68,18.4,14.4,38.9,92,1019.7,0.0,0.0,0.0,25.44,53243.54,81,5.02,,,,12.68,10.1,14.9,0.5,10.5,1006.42
2023-05-22,22.9,12.6,18.0,77,36,57,15.8,11.9,31.3,96,1017.1,0.0,0.0,0.0,26.64,51294.52,82,5.24,,,,8.98,7.0,11.2,0.04,9.2,1003.84
2023-05-23,21.2,11.2,16.1,93,66,78,16.3,9.3,30.2,146,1012.8,8.6,8.6,0.0,18.68,44098.16,67,3.22,,,,12.19,8.6,14.9,13.33,3.7,999.53
2023-05-24,15.6,9.9,12.9,93,60,77,25.1,17.0,45.7,307,1018.6,0.1,0.1,0.0,10.13,8703.2,87,2.03,,,,8.84,7.8,13.3,81.0,5.9,1005.1
2023-05-25,19.2,7.6,13.7,93,54,74,14.4,9.7,28.4,304,1023.4,0.0,0.0,0.0,21.86,47962.31,47,3.57,,,,8.83,5.7,10.6,40.08,6.1,1009.81
2023-05-26,19.5,10.6,15.0,94,41,65,18.7,12.6,37.1,332,1024.3,1.1,1.1,0.0,25.64,53652.9,36,4.4,,,,7.8,5.2,10.1,8.25,8.8,1010.78
2023-05-27,18.6,7.6,13.7,87,40,61,13.8,9.3,29.5,21,1025.9,0.0,0.0,0.0,28.28,55242.43,2,4.6,,,,5.7,3.5,7.8,1.38,5.8,1012.34
2023-05-28,20.6,6.8,15.0,78,29,51,11.6,7.5,21.2,94,1020.9,0.0,0.0,0.0,28.79,55648.12,0,5.0,,,,4.08,1.8,9.1,0.0,4.0,1007.41
2023-05-29,23.5,7.3,16.1,84,31,56,17.8,8.8,34.2,12,1019.3,0.0,0.0,0.0,25.52,47403.74,38,4.97,,,,6.42,4.7,9.1,0.0,3.0,1005.9
2023-05-30,20.7,11.8,16.3,67,31,50,15.5,11.9,31.3,358,1021.9,0.0,0.0,0.0,28.49,54621.84,22,5.36,,,,5.18,3.0,7.2,1.33,7.6,1008.51
2023-05-31,23.8,9.6,17.2,75,32,54,9.4,5.1,19.1,352,1022.7,0.0,0.0,0.0,28.11,52446.79,21,4.97,,,,7.1,4.7,10.5,0.0,1.8,1009.28
2023-06-01,25.2,9.9,18.8,85,33,54,19.9,12.5,38.9,281,1015.9,0.0,0.0,0.0,27.91,53264.27,38,5.92,,,,8.24,6.7,10.1,0.04,6.2,1002.68
2023-06-02,18.1,10.8,15.1,85,31,57,19.6,13.4,40.3,358,1017.3,0.3,0.3,0.0,18.83,44957.15,38,3.86,,,,6.03,-4.6,9.1,33.12,5.6,1003.95
2023-06-03,19.0,6.9,13.3,69,26,43,13.7,9.8,25.2,76,1023.0,0.0,0.0,0.0,29.28,54170.49,36,5.13,,,,0.37,-4.4,3.3,0.0,5.8,1009.45
2023-06-04,22.2,8.4,16.0,71,24,46,12.2,6.9,20.9,69,1021.5,0.0,0.0,0.0,29.1,57238.99,15,5.35,,,,3.52,0.3,8.4,0.0,1.5,1008.06
2023-06-05,24.9,10.1,18.4,64,26,44,13.6,8.9,28.4,81,1020.6,0.1,0.1,0.0,24.09,43200.0,66,5.29,,,,5.32,1.8,9.1,0.12,5.0,1007.31
2023-06-06,25.2,15.8,20.0,92,34,61,17.1,8.5,32.8,55,1018.0,1.6,1.6,0.0,16.88,38266.81,95,3.99,,,,11.18,7.6,14.6,1.58,1.6,1004.8
2023-06-07,26.2,14.9,20.9,86,35,57,17.7,8.5,33.8,33,1016.8,0.0,0.0,0.0,19.72,31381.98,96,4.66,,,,11.43,7.4,14.4,2.54,2.1,1003.68
2023-06-08,27.5,14.0,21.5,96,30,58,15.9,9.6,32.4,87,1015.6,0.2,0.2,0.0,25.29,54395.34,83,5.66,,,,11.48,7.7,15.9,0.38,2.7,1002.51
2023-06-09,24.8,15.1,19.7,90,48,73,16.3,7.8,33.8,61,1014.4,1.7,1.7,0.0,18.86,39374.49,92,3.66,,,,14.36,11.6,17.5,6.5,2.0,1001.23
2023-06-10,26.5,13.9,20.8,97,29,57,22.7,12.8,43.2,59,1015.7,0.0,0.0,0.0,25.29,57536.68,40,5.83,,,,10.68,3.8,14.7,0.42,5.2,1002.56
2023-06-11,24.3,14.6,19.6,89,30,56,21.8,13.9,43.6,74,1019.4,0.1,0.1,0.0,27.1,57577.85,6,5.61,,,,9.74,4.8,13.9,1.38,7.1,1006.17
2023-06-12,23.5,14.2,18.9,80,26,49,19.9,13.0,39.6,82,1019.7,0.0,0.0,0.0,26.28,56501.23,23,5.65,,,,6.94,3.0,11.4,0.58,5.8,1006.49
2023-06-13,18.9,10.1,15.3,81,42,59,17.6,10.1,35.6,99,1016.3,1.1,1.1,0.0,23.46,51501.91,39,4.3,,,,7.05,4.1,10.6,9.88,5.0,1002.93
2023-06-14,19.6,9.9,14.8,91,52,74,15.7,8.3,28.8,58,1017.3,4.5,4.5,0.0,17.62,45391.85,71,3.02,,,,10.09,5.3,13.6,27.04,3.9,1003.87
2023-06-15,21.1,11.4,16.0,97,51,79,14.1,6.7,29.5,291,1016.9,1.7,1.7,0.0,23.11,52512.91,46,3.83,,,,12.0,10.6,13.4,18.25,3.4,1003.56
2023-06-16,22.6,11.1,17.0,95,46,69,16.9,8.4,33.5,273,1014.5,0.7,0.7,0.0,25.29,57169.0,26,4.57,,,,10.84,9.5,12.2,5.42,1.3,1001.27
2023-06-17,22.0,12.6,17.4,95,51,72,16.6,11.1,31.3,274,1013.2,0.8,0.8,0.0,23.95,57104.45,37,4.26,,,,11.98,10.6,12.9,10.92,7.4,999.96
2023-06-18,24.2,12.6,18.6,96,45,71,12.6,8.0,29.5,289,1014.6,1.3,1.3,0.0,24.12,56239.78,25,4.41,,,,12.76,11.1,14.2,9.21,3.5,1001.37
2023-06-19,27.6,13.2,20.9,96,35,67,18.3,6.9,37.4,161,1015.2,0.4,0.4,0.0,23.36,48582.45,50,4.7,,,,13.66,11.0,18.0,0.04,4.1,1002.07
2023-06-20,30.0,16.9,23.8,90,40,64,10.6,7.0,29.9,145,1014.7,0.0,0.0,0.0,22.53,44926.41,78,4.92,,,,16.15,14.2,18.8,0.04,4.1,1001.73
2023-06-21,30.6,19.8,25.2,84,38,62,19.8,11.5,41.0,255,1014.9,0.1,0.1,0.0,21.96,39600.0,84,5.55,,,,17.05,14.3,19.4,2.58,3.9,1001.99
2023-06-22,28.5,19.4,24.4,94,49,67,12.1,7.2,22.3,60,1018.2,0.0,0.0,0.0,25.2,54125.66,72,5.28,,,,17.34,15.6,19.0,7.79,4.0,1005.23
2023-06-23,26.5,19.2,22.2,93,54,77,17.1,12.5,34.9,254,1013.6,19.2,19.2,0.0,16.77,24519.79,97,3.7,,,,17.9,13.2,19.8,27.62,4.6,1000.59
2023-06-24,23.5,15.4,19.1,95,49,75,21.4,13.8,37.8,322,1021.2,7.5,7.5,0.0,15.53,32047.42,83,3.33,,,,14.01,12.0,17.7,60.67,8.4,1007.89
2023-06-25,24.5,13.4,19.7,92,45,66,16.1,9.2,33.5,326,1019.7,0.0,0.0,0.0,23.19,54604.61,27,4.59,,,,12.65,11.6,14.8,12.33,4.5,1006.47
2023-06-26,27.2,14.2,21.6,94,43,68,14.8,6.7,27.4,244,1014.7,0.7,0.7,0.0,25.91,56464.48,30,5.14,,,,14.62,13.1,17.6,1.5,0.4,1001.61
2023-06-27,20.8,14.1,17.6,92,41,71,26.9,19.8,53.3,295,1014.4,4.3,4.3,0.0,23.14,46800.0,71,4.18,,,,12.05,7.2,17.5,11.08,10.8,1001.13
2023-06-28,18.5,12.9,16.1,85,58,71,27.6,20.0,52.2,290,1014.8,1.5,1.5,0.0,10.89,19762.02,70,2.79,,,,10.63,9.1,11.9,37.79,13.7,1001.44
2023-06-29,24.4,13.2,19.5,94,44,66,12.4,9.2,25.2,292,1015.4,0.0,0.0,0.0,22.1,53465.73,27,4.31,,,,12.36,11.1,15.4,14.54,3.7,1002.22
2023-06-30,27.0,15.7,20.5,94,41,73,12.0,6.4,24.8,197,1010.3,3.2,3.2,0.0,18.28,28217.78,81,3.8,,,,14.97,12.8,18.6,2.62,3.4,997.21
2023-07-01,24.0,16.1,19.7,98,42,75,13.8,8.2,28.1,281,1007.3,1.8,1.8,0.0,20.11,38470.68,60,3.87,,,,14.59,10.2,17.1,38.67,3.5,994.28
2023-07-02,23.8,17.2,19.8,82,41,66,25.7,16.5,47.9,274,1006.8,1.3,1.3,0.0,22.26,42769.21,51,4.65,,,,12.88,9.6,15.1,18.17,6.4,993.73
2023-07-03,25.1,14.0,20.1,84,36,57,23.9,13.4,44.6,258,1010.8,0.0,0.0,0.0,22.42,54048.55,42,5.11,,,,10.75,8.9,12.5,4.0,6.2,997.75
2023-07-04,25.2,13.1,20.1,86,36,57,16.3,10.1,33.1,259,1013.5,0.0,0.0,0.0,25.61,57600.0,22,5.3,,,,10.71,9.1,12.4,1.62,5.4,1000.36
2023-07-05,26.7,13.8,20.5,87,49,71,16.3,10.5,38.9,156,1013.3,11.4,11.4,0.0,22.68,50567.46,53,4.46,,,,14.66,10.6,18.0,3.08,3.1,1000.15
2023-07-06,24.1,13.6,19.7,83,35,55,15.9,9.3,28.4,286,1017.8,0.1,0.1,0.0,23.07,51980.36,44,4.9,,,,9.68,7.7,12.5,0.46,6.5,1004.62
2023-07-07,27.3,13.7,21.0,84,29,53,12.6,5.5,22.3,38,1022.0,0.0,0.0,0.0,26.73,57600.0,19,5.29,,,,10.1,7.5,12.5,0.12,0.4,1008.85
2023-07-08,29.4,13.4,22.4,91,26,53,10.5,6.3,18.7,148,1021.0,0.0,0.0,0.0,28.32,57600.0,7,5.81,,,,10.66,7.1,14.8,0.0,0.8,1007.9
2023-07-09,30.9,16.6,24.3,82,27,47,12.3,7.8,27.4,9,1020.3,0.0,0.0,0.0,28.34,57591.02,1,6.42,,,,11.15,9.0,13.6,0.0,1.5,1007.28
2023-07-10,30.6,17.0,23.5,73,33,57,20.1,9.6,34.9,159,1018.1,0.7,0.7,0.0,22.87,48527.45,71,5.36,,,,14.16,9.2,17.3,0.0,4.7,1005.08
2023-07-11,28.0,17.8,23.1,94,36,60,19.8,10.7,38.2,296,1017.1,0.0,0.0,0.0,27.23,56381.07,37,5.57,,,,14.0,11.2,17.3,1.92,2.5,1004.09
2023-07-12,29.8,19.2,24.1,84,39,59,20.5,12.1,40.7,205,1010.6,9.3,9.3,0.0,21.69,42664.01,82,5.4,,,,15.38,11.8,18.2,2.92,7.1,997.68
2023-07-13,24.8,18.8,20.9,95,47,73,12.6,7.5,27.4,308,1014.0,11.6,11.6,0.0,16.52,34972.72,80,3.31,,,,15.53,11.6,18.1,11.46,1.3,1000.95
2023-07-14,24.2,14.7,20.2,83,46,62,11.9,7.2,23.4,271,1017.8,0.1,0.1,0.0,22.78,56657.88,33,4.47,,,,12.39,11.2,15.1,1.08,3.6,1004.67
2023-07-15,32.0,16.5,24.4,77,33,57,13.7,11.3,30.2,148,1013.1,0.0,0.0,0.0,27.42,57264.38,7,6.32,,,,14.6,11.5,17.5,0.0,7.4,1000.12
2023-07-16,28.6,21.3,25.0,81,44,63,16.4,9.7,33.5,245,1013.7,0.2,0.2,0.0,20.47,54640.21,34,4.74,,,,17.28,14.6,20.0,2.88,1.1,1000.81
2023-07-17,28.2,18.0,23.7,94,34,63,15.2,8.5,37.4,246,1016.5,0.9,0.9,0.0,22.71,52092.79,58,5.06,,,,15.16,10.4,18.6,1.38,4.6,1003.52
2023-07-18,25.3,16.6,21.3,71,32,49,21.8,13.0,38.9,299,1018.7,0.0,0.0,0.0,25.29,56488.43,29,5.76,,,,9.75,7.1,15.4,0.12,2.0,1005.6
2023-07-19,28.4,15.3,21.9,70,29,49,18.1,8.1,31.3,287,1011.3,0.2,0.2,0.0,26.59,53505.45,52,5.78,,,,9.99,7.8,11.8,0.0,1.5,998.26
2023-07-20,23.1,15.6,19.3,93,45,68,19.5,13.3,39.6,292,1011.3,2.4,2.4,0.0,21.42,49799.3,56,4.17,,,,12.61,10.1,15.1,17.0,7.1,998.14
2023-07-21,24.4,13.4,19.0,96,43,69,14.0,5.8,28.8,223,1011.8,5.2,5.2,0.0,21.88,47193.42,79,4.08,,,,12.38,10.0,15.7,2.04,1.5,998.65
2023-07-22,22.5,14.7,18.6,96,37,65,23.1,14.9,44.3,278,1013.5,0.2,0.2,0.0,23.74,52382.12,37,4.64,,,,11.07,6.9,15.8,3.12,6.2,1000.27
