date,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,precipitation_sum,snowfall_sum,shortwave_radiation_sum,cloudcover_mean,wind_u,wind_v
2023-02-11,3.6,77,1029.2,0.1,0.0,2.28,100,-21.1,-3.876007119301373e-15
2023-02-12,5.9,89,1035.8,0.2,0.0,3.99,98,-10.652112466548596,6.150000000000002
2023-02-13,5.8,87,1037.1,0.9,0.0,2.26,97,-13.166010734848381,5.319413626505949
2023-02-14,3.9,86,1036.9,0.0,0.0,3.84,87,-7.491072752669329,3.3352404732215577
2023-02-15,1.9,85,1030.8,0.0,0.0,9.27,18,3.9905082836800707,-7.505054539300879
2023-02-16,1.7,79,1024.4,0.0,0.0,8.35,75,-8.133963276396383,-4.508729468290933
2023-02-17,6.3,84,1017.1,3.6,0.0,1.91,100,-15.769755494437712,-7.353557754288165
2023-02-18,7.9,76,1013.3,8.2,0.0,2.01,98,-25.28482151923553,4.0047223050299054
2023-02-19,4.9,82,1016.3,9.6,0.0,3.07,98,-11.968047806437351,9.691534022167497
2023-02-20,6.5,70,1017.0,0.0,0.0,4.77,98,-22.644703940898008,-1.5834719539916506
2023-02-21,9.1,78,1012.7,2.1,0.0,6.37,95,-25.055184606231528,7.660138663735702
2023-02-22,5.0,80,1018.0,0.0,0.0,7.62,63,2.930483463669553,6.903786400893303
2023-02-23,5.3,80,1014.9,0.0,0.0,8.15,100,9.481180729775046,-7.677708770808015
2023-02-24,6.2,87,1004.6,2.2,0.0,2.78,100,-9.726952286084956,1.1943195653704475
2023-02-25,2.5,86,997.8,3.1,0.28,3.9,93,-22.12274255909272,5.515819219672418
2023-02-26,0.1,76,1015.0,0.7,0.49,6.41,73,-4.1669866261505835,15.551405803254001
2023-02-27,0.1,70,1027.3,0.7,0.42,8.34,75,2.8666285004967915,9.997121637758516
2023-02-28,-0.3,73,1031.5,0.0,0.0,10.53,57,4.060035548530584,3.4067743313386587
2023-03-01,-1.0,71,1029.4,0.0,0.0,12.2,6,4.293663650920224,1.9116622224562612
2023-03-02,0.1,74,1024.5,0.0,0.0,12.16,7,5.356247938479678,1.9495148169563123
2023-03-03,-0.6,87,1021.8,0.0,0.0,6.54,77,-8.571673007021124,5.150380749100542
2023-03-04,1.9,85,1016.1,0.9,0.0,2.34,98,-21.03017341577682,4.470101352581827
2023-03-05,1.3,81,1011.4,2.8,1.82,6.65,98,-13.909331898562586,3.7269942494762924
2023-03-06,1.8,77,1005.3,2.1,1.26,7.41,100,-10.242649566566403,-3.7280195622497874
2023-03-07,2.6,77,999.7,0.0,0.0,8.11,96,-10.284601754984628,-12.256711089903648
2023-03-08,2.4,86,999.1,3.9,0.7,5.28,100,-7.409199943488108,-7.154981215727672
2023-03-09,2.9,94,996.5,6.8,0.42,2.85,100,6.533812187156059,3.4740895646155927
2023-03-10,8.9,78,993.1,4.1,0.0,6.66,92,-7.22986206690272,-13.597392930027475
2023-03-11,3.2,73,998.2,2.8,1.54,5.46,80,-23.83589479906389,11.1148602837804
2023-03-12,2.5,60,1012.4,0.0,0.0,9.99,69,-17.006324410797475,-1.7874367218768725
2023-03-13,9.0,77,1005.8,1.5,0.0,3.94,99,-10.23921385828251,-15.767006677373972
2023-03-14,10.7,66,996.5,3.5,0.0,6.74,92,-12.964000055626656,-16.009206806013598
2023-03-15,3.2,71,1013.0,0.4,0.0,11.44,66,-14.523406344270398,7.400045145754611
2023-03-16,2.2,71,1023.2,0.0,0.0,14.68,14,-9.74959675482086,1.7191169589026067
2023-03-17,4.5,59,1020.5,0.0,0.0,13.58,84,9.933614697563659,-10.286559144842714
2023-03-18,7.5,53,1016.2,0.0,0.0,12.62,89,3.675230440455798,-13.716146733304768
2023-03-19,8.4,67,1016.2,0.0,0.0,11.17,92,1.822103540185308,-7.892397524760404
2023-03-20,9.9,86,1016.8,3.7,0.0,11.1,89,-10.232460888804479,3.1283772405332826
2023-03-21,8.9,84,1016.9,1.6,0.0,5.71,97,-8.017184358199268,2.1481980743509186
2023-03-22,11.8,74,1012.3,0.1,0.0,11.67,94,-3.261148340862234,-8.495581881124535
2023-03-23,12.6,68,1009.1,0.0,0.0,7.16,100,-9.811224542896037,-8.528767376876594
2023-03-24,13.7,75,1006.1,2.2,0.0,8.22,100,-10.182337649086284,-10.182337649086287
2023-03-25,10.2,71,1005.5,1.1,0.0,13.74,74,-15.607872216817858,-3.0338630264870594
2023-03-26,8.6,72,1004.3,2.6,0.0,11.48,83,-15.815820338298742,-3.9433268982745853
2023-03-27,3.6,69,1008.2,3.6,0.21,9.67,68,-10.783237003399675,15.400058432633042
2023-03-28,1.3,61,1019.4,0.9,0.7,12.52,46,-18.597053785118636,14.529610817685542
2023-03-29,3.4,64,1020.8,0.0,0.0,16.57,69,-4.208363009175144,-8.628422844472002
2023-03-30,10.3,76,1010.8,2.2,0.0,11.72,99,-8.522886158240858,-11.730746418436738
2023-03-31,10.2,83,1003.1,7.1,0.0,11.53,60,-9.498951094675327,-7.970566360113089
2023-04-01,8.9,89,1000.5,7.4,0.0,4.66,94,-12.496402047198144,3.583285625620992
2023-04-02,4.6,79,1015.7,5.1,0.21,5.89,100,1.9128708777980585,18.1997506852394
2023-04-03,2.4,58,1027.4,0.0,0.0,16.24,56,3.9087397873738756,18.38917489379555
2023-04-04,1.1,58,1026.9,0.0,0.0,10.68,86,0.0,12.8
2023-04-05,1.9,67,1022.7,0.3,0.07,13.19,50,-7.245211970138613,6.298166678308868
2023-04-06,2.2,68,1021.9,0.0,0.0,15.28,61,4.120304599280433,6.857338405616899
2023-04-07,3.4,88,1018.5,7.0,0.14,4.86,100,-6.524416300446454,8.980088637561915
2023-04-08,6.2,80,1022.6,0.2,0.0,10.35,98,11.346222907191802,3.9068178534858813
2023-04-09,6.4,87,1025.7,3.4,0.0,6.77,79,-3.857666091743885,7.909387607432668
2023-04-10,7.9,84,1024.8,0.0,0.0,14.94,68,0.39220084236446184,-4.482876141412855
2023-04-11,7.8,84,1013.0,2.8,0.0,9.13,98,-9.404520189781081,-9.404520189781085
2023-04-12,7.6,70,1009.6,0.0,0.0,19.43,27,-1.4136843834997088,-11.513535359039336
2023-04-13,7.8,82,1005.8,11.4,0.0,4.19,99,-11.522250710242835,2.0316836787030805
2023-04-14,9.0,90,1005.3,5.6,0.0,5.48,100,-0.4710236061864993,8.987665812791164
2023-04-15,10.0,75,1006.8,2.0,0.0,13.94,93,10.045894683899489,-5.799999999999997
2023-04-16,8.9,85,1016.8,1.8,0.0,16.52,62,-1.295495572339895,4.517929970910099
2023-04-17,10.0,80,1021.5,3.1,0.0,16.84,66,5.866196404980678,10.582898456386689
2023-04-18,10.7,83,1023.8,3.2,0.0,9.15,99,10.34311278547106,13.238580660592929
2023-04-19,6.6,81,1020.6,5.5,1.33,11.65,80,-0.46067335647301083,13.191958916652064
2023-04-20,9.3,80,1020.2,3.1,0.0,13.71,74,7.696653422826683,4.2663246581677665
2023-04-21,11.9,65,1018.4,0.0,0.0,19.9,19,9.902680687415703,1.3917310096006545
2023-04-22,12.0,66,1014.7,0.0,0.0,23.14,9,6.46168817957512,-5.048424097670398
2023-04-23,13.5,75,1009.8,1.2,0.0,13.75,63,2.9356614465620012,-9.035036904803958
2023-04-24,13.2,81,1005.3,10.9,0.0,12.74,93,-4.900000000000001,-8.487048957087499
2023-04-25,9.4,68,1008.3,0.3,0.0,13.97,74,-15.679124715734043,7.311295928114103
2023-04-26,6.2,63,1015.5,0.8,0.0,18.16,43,-17.00843643622494,6.190564594194609
2023-04-27,6.0,72,1020.6,0.8,0.0,18.83,52,-10.556727330876205,3.430088637561914
2023-04-28,10.1,68,1018.3,0.1,0.0,15.67,95,4.8999999999999995,-8.4870489570875
2023-04-29,11.9,80,1013.2,9.1,0.0,15.52,87,-11.370280711509492,-4.138443734240589
2023-04-30,10.2,68,1020.9,0.0,0.0,24.8,14,-5.91467736700531,10.67036042710063
2023-05-01,10.4,69,1018.9,0.0,0.0,24.9,48,9.343123577653024,-5.6139150165195915
2023-05-02,13.4,71,1018.1,0.6,0.0,14.83,100,-11.740578287939558,2.927254936755976
2023-05-03,10.1,65,1026.9,0.1,0.0,19.5,58,-2.7175999735764673,10.142221176035218
2023-05-04,10.5,64,1025.0,0.0,0.0,24.65,36,6.1385314081469815,-1.4171916423663498
2023-05-05,13.9,59,1020.6,0.0,0.0,24.33,91,11.062109414665542,-1.752066008450585
2023-05-06,11.3,76,1017.7,9.5,0.0,8.63,99,12.277062816293963,2.8343832847326977
2023-05-07,9.3,72,1024.1,0.0,0.0,12.13,93,14.189358573867215,5.1645041642175995
2023-05-08,9.1,64,1028.8,0.0,0.0,26.13,2,14.323239952342957,-3.306780498854816
2023-05-09,11.1,58,1023.7,0.0,0.0,26.06,8,15.600444872778445,-9.373692963362988
2023-05-10,13.7,60,1016.2,0.0,0.0,20.44,44,12.232947314527273,-12.232947314527271
2023-05-11,14.8,60,1017.3,0.0,0.0,19.09,47,11.440774764751733,-3.9393746689315954
2023-05-12,15.3,52,1019.0,0.0,0.0,23.85,19,15.415089378208236,-1.62019118064863
2023-05-13,14.4,55,1021.8,0.2,0.0,22.43,60,11.687702498097726,-3.1317104457405023
2023-05-14,14.3,63,1018.3,0.3,0.0,20.4,72,7.119349550499538,-5.172510220173763
2023-05-15,13.2,85,1008.2,16.0,0.0,12.5,84,-10.620633706159065,2.4519664923481277
2023-05-16,13.2,80,1012.6,4.7,0.0,18.76,72,-10.197162142427013,6.878072712690189
2023-05-17,10.9,71,1019.9,3.0,0.0,10.86,100,-7.558492160852842,14.215456245028726
2023-05-18,10.6,62,1026.3,0.0,0.0,16.64,97,6.526011638451978,8.352913988231252
2023-05-19,11.6,76,1026.5,0.1,0.0,8.7,96,10.322479977069749,1.2674411714135339
2023-05-20,15.7,75,1024.3,0.0,0.0,21.31,76,13.2,8.082668874372531e-16
2023-05-21,19.3,68,1019.7,0.0,0.0,25.44,81,14.39122790907498,-0.5025527525160137
2023-05-22,18.0,57,1017.1,0.0,0.0,26.64,82,11.834810554882452,-1.2438887128850773
2023-05-23,16.1,78,1012.8,8.6,0.0,18.68,67,5.200494002277947,-7.710049424761888
2023-05-24,12.9,77,1018.6,0.1,0.0,10.13,87,-13.576803670803981,10.230855393584815
2023-05-25,13.7,74,1023.4,0.0,0.0,21.86,47,-8.041664453783904,5.424171163666245
2023-05-26,15.0,65,1024.3,1.1,0.0,25.64,36,-5.915341691102224,11.12513967002248
2023-05-27,13.7,61,1025.9,0.0,0.0,28.28,2,3.332821930771293,8.682297966423977
2023-05-28,15.0,51,1020.9,0.0,0.0,28.79,0,7.481730376948682,-0.5231735530809399
2023-05-29,16.1,56,1019.3,0.0,0.0,25.52,38,1.8296228791962823,8.607698886457491
2023-05-30,16.3,50,1021.9,0.0,0.0,28.49,22,-0.4153040107597598,11.89275084152724
2023-05-31,17.2,54,1022.7,0.0,0.0,28.11,21,-0.709782814896336,5.050367150582008
2023-06-01,18.8,54,1015.9,0.0,0.0,27.91,38,-12.270339793095799,2.3851124422068137
2023-06-02,15.1,57,1017.3,0.3,0.0,18.83,38,-0.467653255813511,13.391837082055883
2023-06-03,13.3,43,1023.0,0.0,0.0,29.28,36,9.508898117504765,2.3708345768767436
2023-06-04,16.0,46,1021.5,0.0,0.0,29.1,15,6.441704942830692,2.4727388518625726
2023-06-05,18.4,44,1020.6,0.1,0.0,24.09,66,8.790426231296726,1.3922667388580552
2023-06-06,20.0,61,1018.0,1.6,0.0,16.88,95,6.96279237645643,4.875399708983892
2023-06-07,20.9,57,1016.8,0.0,0.0,19.72,96,4.62943179762773,7.128699827536105
2023-06-08,21.5,58,1015.6,0.2,0.0,25.29,83,9.586843533643908,0.5024251799322621
2023-06-09,19.7,73,1014.4,1.7,0.0,18.86,92,6.822033715687287,3.7815150379214293
2023-06-10,20.8,57,1015.7,0.0,0.0,25.29,40,10.97174144898704,6.592487358848693
2023-06-11,19.6,56,1019.4,0.1,0.0,27.1,6,13.361537573542632,3.8313592458562886
2023-06-12,18.9,49,1019.7,0.0,0.0,26.28,23,12.873484893640414,1.809250312480851
2023-06-13,15.3,59,1016.3,1.1,0.0,23.46,39,9.975652240010891,-1.5799880969063311
2023-06-14,14.8,74,1017.3,4.5,0.0,17.62,71,7.038799198098337,4.398329893135601
2023-06-15,16.0,79,1016.9,1.7,0.0,23.11,46,-6.254988857531252,2.4010652619535127
2023-06-16,17.0,69,1014.5,0.7,0.0,25.29,26,-8.38848809193842,0.43962203244072917
2023-06-17,17.4,72,1013.2,0.8,0.0,23.95,37,-11.07296095788405,0.7742968585597899
2023-06-18,18.6,71,1014.6,1.3,0.0,24.12,25,-7.564148604794536,2.6045452356572505
2023-06-19,20.9,67,1015.2,0.4,0.0,23.36,50,2.2464202657543804,-6.524078171635287
2023-06-20,23.8,64,1014.7,0.0,0.0,22.53,78,4.0150350544573215,-5.734064310022943
2023-06-21,25.2,62,1014.9,0.1,0.0,21.96,84,-11.108147002324285,-2.976419018678987
2023-06-22,24.4,67,1018.2,0.0,0.0,25.2,72,6.235382907247958,3.600000000000001
2023-06-23,22.2,77,1013.6,19.2,0.0,16.77,97,-12.015771199228988,-3.445466947712486
2023-06-24,19.1,75,1021.2,7.5,0.0,15.53,83,-8.496128359494083,10.874548399772765
2023-06-25,19.7,66,1019.7,0.0,0.0,23.19,27,-5.1445747119308685,7.627145667506384
2023-06-26,21.6,68,1014.7,0.7,0.0,25.91,30,-6.021920110204418,-2.937086683486821
2023-06-27,17.6,71,1014.4,4.3,0.0,23.14,71,-17.944894183325665,8.367841582465852
2023-06-28,16.1,71,1014.8,1.5,0.0,10.89,70,-18.793852415718167,6.840402866513379
2023-06-29,19.5,66,1015.4,0.0,0.0,22.1,27,-8.530091462014443,3.44638065942639
2023-06-30,20.5,73,1010.3,3.2,0.0,18.28,81,-1.8711789102255154,-6.1203504381634275
2023-07-01,19.7,75,1007.3,1.8,0.0,20.11,60,-8.049342904270842,1.5646337620876698
2023-07-02,19.8,66,1006.8,1.3,0.0,22.26,51,-16.4598068292871,1.150981816778066
2023-07-03,20.1,57,1010.8,0.0,0.0,22.42,42,-13.107177849832995,-2.7860166569579814
2023-07-04,20.1,57,1013.5,0.0,0.0,25.61,22,-9.914434552821406,-1.9271708533031005
2023-07-05,20.5,71,1013.3,11.4,0.0,22.68,53,4.270734752295905,-9.592227305247308
2023-07-06,19.7,55,1017.8,0.1,0.0,23.07,44,-8.939733772226365,2.5634274090980944
2023-07-07,21.0,53,1022.0,0.0,0.0,26.73,19,3.3861381142911204,4.334059144836971
2023-07-08,22.4,53,1021.0,0.0,0.0,28.32,7,3.3384913646691907,-5.342703005785483
2023-07-09,24.3,47,1020.3,0.0,0.0,28.34,1,1.2201888273138009,7.703969056642075
2023-07-10,23.5,57,1018.1,0.7,0.0,22.87,71,3.440332315634882,-8.962372094373137
2023-07-11,23.1,60,1017.1,0.0,0.0,27.23,37,-9.617096295401087,4.690571270643128
2023-07-12,24.1,59,1010.6,9.3,0.0,21.69,82,-5.113680967062461,-10.966324223143465
2023-07-13,20.9,73,1014.0,11.6,0.0,16.52,80,-5.910080652050413,4.617461064942439
2023-07-14,20.2,62,1017.8,0.1,0.0,22.78,33,-7.198903405126018,0.12565732634843854
2023-07-15,24.4,57,1013.1,0.0,0.0,27.42,7,5.9880876858352154,-9.582943486567613
2023-07-16,25.0,63,1013.7,0.2,0.0,20.47,34,-8.791185534255506,-4.099397138884782
2023-07-17,23.7,63,1016.5,0.9,0.0,22.71,58,-7.765136389962108,-3.457261466144301
2023-07-18,21.3,49,1018.7,0.0,0.0,25.29,29,-11.370056192812143,6.302525063202385
2023-07-19,21.9,49,1011.3,0.2,0.0,26.59,52,-7.746068523300587,2.368210808254167
2023-07-20,19.3,68,1011.3,2.4,0.0,21.42,56,-12.331545265738274,4.98226769243163
2023-07-21,19.0,69,1011.8,5.2,0.0,21.88,79,-3.9555904883624904,-4.2418514693911895
2023-07-22,18.6,65,1013.5,0.2,0.0,23.74,37,-14.7549942242494,2.0736792043049754
2023-07-23,21.5,56,1011.8,0.0,0.0,19.99,87,-7.880466884168425,-10.086537646166043
2023-07-24,22.7,59,1005.9,0.6,0.0,19.43,89,-6.2629605188723625,-9.285220812616467
2023-07-25,20.8,63,1003.0,0.4,0.0,20.48,89,-11.397924750211008,3.05406473220974
2023-07-26,16.1,75,1008.4,14.8,0.0,13.15,72,-10.336041287377713,8.36996120096284
2023-07-27,17.0,64,1011.5,1.6,0.0,19.79,68,-8.95274548489749,-3.986019102142841
2023-07-28,19.6,76,1006.6,7.1,0.0,16.86,82,-13.804571203750026,-4.753295055074487
2023-07-29,20.5,79,1008.9,3.8,0.0,20.77,55,-6.089088517865609,-6.762617911844288
2023-07-30,20.6,70,1010.2,0.0,0.0,19.22,73,-10.71949843772628,-1.3161889087755896
2023-07-31,19.4,68,1011.3,0.3,0.0,15.26,96,-11.604740410711477,-6.700000000000006
2023-08-01,19.0,76,1002.3,7.0,0.0,8.34,92,-5.860966927339104,-13.807572801786606
2023-08-02,19.3,70,1002.9,0.9,0.0,21.25,47,-4.923212218964847,-11.598361153500749
2023-08-03,21.3,65,1002.1,4.6,0.0,19.33,50,-12.020128301138284,-14.325031086324888
2023-08-04,20.2,65,1010.6,0.3,0.0,18.66,73,-7.946528335730343,-4.225244065073017
2023-08-05,18.1,85,1011.1,17.7,0.0,4.67,100,-1.3588700224794943,12.928784639787553
2023-08-06,15.0,93,1001.8,35.6,0.0,3.16,100,-17.9072115671889,12.078566714968137
2023-08-07,15.7,81,1005.6,3.9,0.0,14.16,90,-18.088973969045636,-0.6316808903152639
2023-08-08,16.0,66,1012.7,1.8,0.0,19.46,69,-17.579850038461043,-4.710506620865876
2023-08-09,14.9,78,1015.0,5.7,0.0,10.89,82,-7.92059177557036,-2.122316169840669
2023-08-10,15.9,72,1020.9,0.2,0.0,21.91,27,-4.334059144836972,-3.3861381142911195
2023-08-11,17.7,70,1022.2,0.0,0.0,20.29,25,-6.690817882855645,-0.35065090682772687
2023-08-12,21.1,70,1019.7,0.0,0.0,22.86,58,6.859592262443228,-8.470890979880982
2023-08-13,22.2,78,1018.1,6.8,0.0,16.67,70,-8.457233587073176,-3.078181289931017
2023-08-14,24.4,74,1017.9,4.4,0.0,20.08,82,2.842956348249517,-8.749719949915411
2023-08-15,25.2,61,1017.2,0.0,0.0,22.93,11,5.3116888469526975,-10.424776333003903
2023-08-16,24.4,71,1018.4,0.5,0.0,20.43,26,-7.180188374442375,1.790222027437539
2023-08-17,22.6,85,1019.1,5.7,0.0,18.83,70,4.177675425873858,2.9252398253903347
2023-08-18,22.7,82,1018.1,2.5,0.0,19.7,37,5.2870894663770684,0.3697093108438637
2023-08-19,24.2,78,1018.1,0.0,0.0,20.82,18,1.9863058301812877,-4.259646599072255
2023-08-20,25.6,69,1019.8,0.0,0.0,20.41,30,-3.7157241273869728,3.345653031794289
2023-08-21,23.5,77,1021.6,3.0,0.0,18.51,24,-0.3244829287062551,6.1915031154783575
2023-08-22,22.9,77,1019.2,2.1,0.0,19.36,25,6.824958041162064,1.957025226300694
2023-08-23,20.9,70,1019.0,0.0,0.0,21.78,25,1.4608779858300955,5.09468698847309
2023-08-24,21.3,68,1017.4,0.0,0.0,20.75,31,-4.754670355403464,-4.1331718826401955
2023-08-25,23.9,68,1010.8,0.3,0.0,18.26,77,0.5547611361752043,-10.585473068398482
2023-08-26,23.4,74,1010.8,0.1,0.0,15.99,83,-4.573794175955568,-6.069629876359425
2023-08-27,20.2,87,1009.8,11.1,0.0,9.58,100,-4.8260799916495625,4.049561941025197
2023-08-28,17.3,82,1010.4,2.8,0.0,6.45,100,-6.157082177128478,11.107670280670327
2023-08-29,15.3,89,1006.5,18.4,0.0,7.15,100,-5.1874629366358045,9.358430866391535
2023-08-30,15.4,86,1006.9,1.5,0.0,9.26,94,-10.422539550921472,4.860110010018046
2023-08-31,15.5,75,1010.3,1.5,0.0,15.47,51,-10.081199072728626,-3.2755801403744442
2023-09-01,16.6,70,1015.3,0.0,0.0,16.74,52,-7.212626881228863,-4.864978260195495
2023-09-02,17.9,82,1019.9,4.7,0.0,16.23,65,-5.109549882328188,2.9500000000000006
2023-09-03,17.8,77,1024.3,0.6,0.0,14.64,86,-7.768869843657432,7.502310400957171
2023-09-04,17.1,75,1028.2,0.0,0.0,9.92,68,-1.8221035401853092,7.892397524760404
2023-09-05,18.8,72,1026.2,0.0,0.0,19.07,53,5.279403615488378,-5.46698248257375
2023-09-06,18.2,73,1024.1,0.0,0.0,19.29,0,5.5631031274007245,-2.2476395604954726
2023-09-07,19.4,69,1025.1,0.0,0.0,19.05,0,9.702957262759965,-2.4192189559966777
2023-09-08,19.5,73,1022.7,0.0,0.0,18.95,4,7.456089312964766,-3.164922140763118
2023-09-09,20.3,74,1020.2,0.0,0.0,18.44,48,7.290453194172026,-5.104830283524311
2023-09-10,20.8,72,1018.1,0.0,0.0,18.38,0,3.8206210375244845,-3.9563689018625823
2023-09-11,21.5,67,1014.9,0.0,0.0,18.01,0,-1.6377900701872206,-5.040599536364314
2023-09-12,21.7,70,1012.9,0.0,0.0,16.74,34,4.049561941025199,-4.826079991649561
2023-09-13,20.2,83,1012.7,6.1,0.0,13.46,78,-8.453436110630324,-0.8884919377750535
2023-09-14,17.9,78,1019.9,0.2,0.0,8.68,90,-5.76842643899261,9.600273767863655
2023-09-15,17.5,70,1022.8,0.1,0.0,13.56,41,9.447958005998597,-0.9930204010427087
2023-09-16,17.9,71,1019.8,0.0,0.0,16.81,2,11.344932789576147,-6.549999999999997
2023-09-17,19.9,75,1017.2,0.0,0.0,15.61,20,4.3999999999999995,-7.621023553303061
2023-09-18,21.0,76,1012.4,0.0,0.0,15.73,69,6.538771374401924,-9.338333304894508
2023-09-19,19.2,76,1010.8,2.7,0.0,12.24,84,-11.654722419022626,1.845926687474722
2023-09-20,17.9,68,1013.8,0.0,0.0,15.81,15,-5.201884556591547,-8.657389737091334
2023-09-21,20.3,70,1007.4,0.0,0.0,15.09,36,9.207769854226337,-12.219123303723583
2023-09-22,18.7,81,1004.5,10.5,0.0,7.67,73,-5.7761199801419325,-9.243724248105044
2023-09-23,15.6,77,1013.5,2.5,0.0,8.97,98,-8.769330583067116,2.0245594890947842
2023-09-24,14.0,75,1025.3,0.0,0.0,12.8,79,-4.296037238532962,8.808181653731836
2023-09-25,16.3,77,1027.3,0.0,0.0,8.62,55,10.0749202875582,-2.1414904154229215
2023-09-26,17.7,88,1024.5,0.0,0.0,12.63,27,8.485956276950912,-5.098876941609538
2023-09-27,19.3,76,1022.6,0.0,0.0,14.14,40,6.3639610306789285,-6.363961030678928
2023-09-28,18.5,71,1020.0,0.0,0.0,14.69,0,5.617144200871972,-8.989309819258114
2023-09-29,19.0,68,1019.2,0.0,0.0,13.98,46,0.8362277061412299,-7.956175162946186
2023-09-30,16.7,71,1022.4,0.6,0.0,11.3,67,-12.127087775036893,7.577845478534828
2023-10-01,14.6,72,1024.6,0.0,0.0,9.16,86,-7.989036278036591,0.41868764994355157
2023-10-02,17.8,74,1022.6,0.0,0.0,12.94,77,-2.659706813252975,-6.583005367424191
2023-10-03,18.9,73,1014.9,8.2,0.0,12.5,58,-3.9470180137569466,-12.910114205500978
2023-10-04,14.2,73,1024.0,2.6,0.0,9.79,48,-20.023513431644087,1.7518304292279236
2023-10-05,14.1,70,1023.0,0.6,0.0,8.15,88,-16.295011245231223,-3.1674293232506407
2023-10-06,14.5,77,1024.0,0.1,0.0,7.81,94,-11.20296511796642,-4.3004153945436085
2023-10-07,16.9,68,1015.8,2.0,0.0,5.91,99,-24.3,-4.463837582892102e-15
2023-10-08,11.4,70,1022.1,5.8,0.0,12.18,70,-5.15594279323653,11.05695500184713
2023-10-09,8.2,84,1020.9,5.9,0.0,3.02,93,6.229430856687095,-4.525946442652042
2023-10-10,10.1,92,1020.1,1.3,0.0,3.89,83,5.5921244347685395,-4.692349550711738
2023-10-11,17.7,73,1015.2,0.0,0.0,9.67,99,-8.993114360074838,-12.377960013936697
2023-10-12,16.7,77,1013.5,1.8,0.0,3.69,94,-14.08822677642982,-4.850965501411634
2023-10-13,16.7,81,1013.9,0.2,0.0,6.4,70,-4.944633662366181,-10.603801108328804
2023-10-14,16.9,63,1007.2,2.5,0.0,5.99,71,-17.018224611997827,-8.671218545025347
2023-10-15,8.7,71,1015.1,1.1,0.0,9.0,19,-18.62884085431564,1.6298123893812024
2023-10-16,7.2,76,1020.5,0.8,0.0,7.39,52,-17.96377745709225,3.491804615390776
2023-10-17,6.7,86,1022.1,0.0,0.0,7.74,81,-0.9979761159252456,-4.695108483522267
2023-10-18,6.1,84,1016.6,0.0,0.0,10.41,65,6.583005367424191,-2.6597068132529755
2023-10-19,7.4,85,1002.9,1.8,0.0,1.96,100,10.335675680585068,-5.266289796978742
2023-10-20,10.4,96,991.8,2.8,0.0,1.75,100,12.873484893640414,1.809250312480851
2023-10-21,13.7,86,998.8,6.6,0.0,9.36,67,-4.152523659749134,-5.510585019326321
2023-10-22,12.1,94,1007.4,24.2,0.0,1.66,86,-10.15389731787766,5.39892297203774
2023-10-23,11.2,89,1015.4,0.4,0.0,7.61,54,-4.854101966249684,-3.5267115137548393
2023-10-24,12.0,87,1008.2,2.2,0.0,7.53,98,9.801071766072047,-4.993895497135014
2023-10-25,11.6,90,1001.0,7.7,0.0,4.53,80,-12.150154586646595,5.409597352908137
2023-10-26,11.1,87,995.9,4.2,0.0,3.51,87,-9.131985920695541,-7.938314250785138
2023-10-27,8.9,94,994.8,10.2,0.0,2.44,98,2.278652836202781,-3.6466068134726313
2023-10-28,10.2,88,1001.6,5.1,0.0,6.16,69,-9.970664661389113,-5.52682967080824
2023-10-29,12.3,79,1005.4,0.7,0.0,5.46,86,1.0184445166642326,-14.564435133793433
2023-10-30,14.1,79,1005.6,0.0,0.0,7.58,90,-1.7712114122026907,-10.045039080724521
2023-10-31,14.1,76,999.5,1.8,0.0,4.26,100,-15.254291335012768,-10.289149423861737
2023-11-01,11.2,77,1008.6,0.0,0.0,6.7,60,-8.909545442950497,-8.9095454429505
2023-11-02,11.5,78,998.0,0.3,0.0,6.99,83,8.699221733928605,-11.973451516749222
2023-11-03,10.6,90,987.4,28.5,0.0,0.91,100,-15.185956120112227,1.8646009540987596
2023-11-04,8.6,78,993.1,4.1,0.0,6.84,76,-3.822365950474747,-15.330672475160744
2023-11-05,10.5,72,986.0,0.4,0.0,4.91,89,-4.851217462379183,-16.918205848514415
2023-11-06,10.5,70,1002.1,1.8,0.0,5.47,33,-17.99684551555924,-8.01271186859326
2023-11-07,9.3,76,1012.7,0.1,0.0,6.75,35,-8.747553435592742,-10.802328864251894
2023-11-08,7.4,84,1014.6,2.2,0.0,4.28,43,-11.867953338454878,-4.794964395723677
2023-11-09,7.7,75,1011.2,0.0,0.0,6.3,77,0.9417123955456945,-13.467114678507627
2023-11-10,8.9,79,1004.4,0.0,0.0,3.24,94,1.9867177060109333,-12.543641925558248
2023-11-11,5.9,91,1002.8,0.9,0.0,5.91,74,-7.129930094939306,-1.002046326912474
2023-11-12,5.7,87,1008.0,0.6,0.0,2.61,83,-11.084787835775769,-0.5809291142966818
2023-11-13,5.4,79,1010.1,3.4,0.0,5.7,67,-3.5227937358743993,-10.842044285764752
2023-11-14,10.5,74,1002.7,4.4,0.0,4.77,52,-19.605188956441236,-7.525726940451315
2023-11-15,8.5,84,1007.3,3.9,0.0,2.47,98,-18.389174893795545,3.9087397873738774
2023-11-16,6.4,87,1014.2,0.8,0.0,4.85,69,-5.592386552512486,-5.997100353277198
2023-11-17,4.3,89,1013.3,2.8,0.0,3.43,96,-12.428925860180629,7.468052086195785
